Sample.ID,Method,Region,Date.yymmdd,Port,Location,Vessel,Angler.no,Drift.no,Time.min,Lat,Long,Depth.ft,TL.cm,Color,Sex,FultonsK,HSI
HL0186,Hook and Line,Central California,20160319,EME,North Farallon Island SMR,TIGERFISH,9,4,24,37.80908,-123.19502,200,70.5,BR,M,1.095882201,1.958333333
HL0187,Hook and Line,Central California,20160319,EME,North Farallon Island SMR,TIGERFISH,9,4,24,37.81028,-123.19231,200,65.3,BR,M,0.930165485,1.397683398
HL0188,Hook and Line,Central California,20160319,EME,North Farallon Island SMR,TIGERFISH,9,5,30,37.80933,-123.19017,219,66,BR,F,0.939143501,1.355555556
HL0189,Hook and Line,Central California,20160319,EME,North Farallon Island SMR,TIGERFISH,9,6,34,37.81344,-123.19684,219,56.6,BR,M,0.882410544,0.8875
HL0190,Hook and Line,Central California,20160319,EME,North Farallon Island SMR,TIGERFISH,9,6,34,37.81344,-123.19684,219,80.4,BR,F,0.902411656,1.496801706
HL0191,Hook and Line,Central California,20160319,EME,North Farallon Island SMR,TIGERFISH,9,6,34,37.81344,-123.19684,219,54.8,BR,M,0.929714823,1.392156863
HL0192,Hook and Line,Central California,20160319,EME,North Farallon Island SMR,TIGERFISH,9,4,24,37.80908,-123.19502,200,67,BR,M,0.901041684,1.280442804
HL0193,Hook and Line,Central California,20160319,EME,North Farallon Island SMR,TIGERFISH,9,4,24,37.80908,-123.19502,200,65,BR,M,0.935821575,1.463035019
HL0194,Hook and Line,Central California,20160319,EME,North Farallon Island SMR,TIGERFISH,9,6,34,37.81344,-123.19684,219,76,BL,F,1.070673568,1.895744681
HL0195,Hook and Line,Central California,20160319,EME,North Farallon Island SMR,TIGERFISH,9,4,24,37.81028,-123.19231,200,66.3,BR,M,0.926452546,1.392592593
HL0196,Hook and Line,Central California,20160319,EME,North Farallon Island SMR,TIGERFISH,9,6,34,37.81344,-123.19684,219,64,BR,M,0.991821289,1.380769231
HL0197,Hook and Line,Central California,20160319,EME,North Farallon Island SMR,TIGERFISH,9,6,34,37.81344,-123.19684,219,70.1,BR,M,1.007338472,1.389048991
HL0198,Hook and Line,Central California,20160319,EME,North Farallon Island SMR,TIGERFISH,9,6,34,37.81038,-123.18933,219,79.8,BL,F,0.905209614,1.22826087
HL0199,Hook and Line,Central California,20160319,EME,North Farallon Island SMR,TIGERFISH,9,5,30,37.80933,-123.19017,219,71,BR,F,0.787905373,2.070921986
HL0200,Hook and Line,Central California,20160319,EME,North Farallon Island SMR,TIGERFISH,9,6,34,37.81038,-123.18933,219,53.1,BR,M,1.086631808,1.19243785
HL0201,Hook and Line,Central California,20160319,EME,North Farallon Island SMR,TIGERFISH,9,6,34,37.81344,-123.19684,219,69.3,BR,M,0.480751091,2.5625
HL0202,Hook and Line,Central California,20160319,EME,North Farallon Island SMR,TIGERFISH,9,4,24,37.81028,-123.19231,200,72,BR,M,0.993977195,1.870619946
HL0203,Hook and Line,Central California,20160319,EME,North Farallon Island SMR,TIGERFISH,9,6,34,37.81344,-123.19684,219,72.8,BR,M,1.062648709,1.165853659
HL0204,Hook and Line,Central California,20160319,EME,North Farallon Island SMR,TIGERFISH,9,6,34,37.81038,-123.18933,219,59.4,BR,M,0.954268659,1.52
HL0205,Hook and Line,Central California,20160319,EME,North Farallon Island SMR,TIGERFISH,9,4,24,37.81028,-123.19231,200,68.3,BR,M,0.806623763,1.237354086
HL0206,Hook and Line,Central California,20160319,EME,North Farallon Island SMR,TIGERFISH,9,5,30,37.86978,-123.19548,219,63.5,BR,M,0.945135749,1.768595041
HL0207,Hook and Line,Central California,20160319,EME,North Farallon Island SMR,TIGERFISH,9,6,34,37.81344,-123.19684,219,47.2,BL,F,0.874906879,1.391304348
HL0208,Hook and Line,Central California,20160319,EME,North Farallon Island SMR,TIGERFISH,9,6,34,37.81038,-123.18933,219,63,BR,M,1.039804517,1.403846154
HL0209,Hook and Line,Central California,20160319,EME,North Farallon Island SMR,TIGERFISH,9,6,34,37.81344,-123.19684,219,44.6,BR,M,0.867932896,0.636363636
HL0210,Hook and Line,Central California,20160319,EME,North Farallon Island SMR,TIGERFISH,9,6,34,37.81038,-123.18933,219,52.6,BR,M,0.893276934,1.976923077
HL0211,Hook and Line,Central California,20160319,EME,North Farallon Island SMR,TIGERFISH,9,5,30,37.80933,-123.19017,219,89.6,BR,F,1.13439977,1.203431373
HL0212,Hook and Line,Central California,20160319,EME,North Farallon Island SMR,TIGERFISH,9,6,34,37.81038,-123.18933,219,70.6,BL,F,0.824107553,1.068965517
HL0213,Hook and Line,Central California,20160319,EME,North Farallon Island SMR,TIGERFISH,9,6,34,37.81038,-123.18933,219,41.6,BL,M,0.73620011,0.754716981
HL0214,Hook and Line,Central California,20160319,EME,North Farallon Island SMR,TIGERFISH,9,6,34,37.81038,-123.18933,219,51.2,BR,M,0.819563866,0.972727273
HL0215,Hook and Line,Central California,20160319,EME,North Farallon Island SMR,TIGERFISH,9,6,34,37.81038,-123.18933,219,60.4,BR,M,0.953034185,1.2
HL0216,Hook and Line,Central California,20160319,EME,North Farallon Island SMR,TIGERFISH,9,6,34,37.81038,-123.18933,219,69,BR,M,1.004538688,1.278787879
HL0217,Hook and Line,Central California,20160319,EME,North Farallon Island SMR,TIGERFISH,9,5,30,37.86978,-123.19548,219,67.2,BR,M,1.097327882,1.582582583
HL0218,Hook and Line,Central California,20160319,EME,North Farallon Island SMR,TIGERFISH,9,5,30,37.80933,-123.19017,219,70.5,BR,M,1.061635882,2.061827957
HL0219,Hook and Line,Central California,20160319,EME,North Farallon Island SMR,TIGERFISH,9,5,30,37.86978,-123.19548,219,57,BR,M,0.863963541,1.18125
HL0220,Hook and Line,Central California,20160319,EME,North Farallon Island SMR,TIGERFISH,9,6,34,37.81038,-123.18933,219,57.4,BR,M,0.951780555,1.155555556
HL0221,Hook and Line,Central California,20160319,EME,North Farallon Island SMR,TIGERFISH,9,5,30,37.80933,-123.19017,219,65.7,BR,M,0.952067314,1.544444444
HL0222,Hook and Line,Central California,20160319,EME,North Farallon Island SMR,TIGERFISH,9,5,30,37.86978,-123.19548,219,57.5,BR,M,0.841620778,1.03125
HL0223,Hook and Line,Central California,20160319,EME,North Farallon Island SMR,TIGERFISH,9,5,30,37.80933,-123.19017,219,61.6,BR,M,0.770070291,1.927777778
HL0224,Hook and Line,Central California,20160319,EME,North Farallon Island SMR,TIGERFISH,9,5,30,37.86978,-123.19548,219,46.5,BR,M,0.895124926,1.355555556
HL0225,Hook and Line,Central California,20160419,MOR,Pt Buchon SMR,ENDEAVOR,9,19,24,35.32539,-120.91415,175,57.1,BL,F,0.988347114,1.5
HL0226,Hook and Line,Central California,20160419,MOR,Pt Buchon SMR,ENDEAVOR,9,22,8,35.32441,-120.91486,180,57.9,BR,F,0.834601812,1.586419753
HL0227,Hook and Line,Central California,20160419,MOR,Pt Buchon SMR,ENDEAVOR,9,19,24,35.32539,-120.91415,175,61.4,BL,F,1.01090593,1.175213675
HL0228,Hook and Line,Central California,20160419,MOR,Pt Buchon SMR,ENDEAVOR,9,20,4,35.32539,-120.91415,175,66,BR,F,0.925230264,1.34962406
HL0229,Hook and Line,Central California,20160419,MOR,Pt Buchon SMR,ENDEAVOR,9,22,8,35.32531,-120.91431,180,57.7,BR,M,0.8849556,1.076470588
HL0230,Hook and Line,Central California,20160419,MOR,Pt Buchon SMR,ENDEAVOR,9,23,8,35.32538,-120.91473,178,43,BL,F,0.905580641,1.222222222
HL0231,Hook and Line,Central California,20160418,MOR,ESTERO BAY,ENDEAVOR,8,5,34,35.70278,-121.2439,77,56.1,BR,M,0.894887626,0.96835443
HL0232,Hook and Line,Central California,20160418,MOR,ESTERO BAY,ENDEAVOR,8,5,34,35.66972,-121.1969,77,66.6,BL,F,1.015543585,1.436666667
HL0233,Hook and Line,Central California,20160418,MOR,ESTERO BAY,ENDEAVOR,8,5,34,35.66972,-121.1969,77,57,BR,M,0.950359895,0.767045455
HL0234,Hook and Line,Central California,20160418,MOR,ESTERO BAY,ENDEAVOR,8,5,34,35.66972,-121.1969,77,61.5,BR,M,0.967291053,0.897777778
HL0235,Hook and Line,Central California,20160418,MOR,ESTERO BAY,ENDEAVOR,8,5,34,35.66972,-121.1969,77,60.7,BR,F,0.930030651,0.927884615
HL0236,Hook and Line,Central California,20160418,MOR,ESTERO BAY,ENDEAVOR,8,5,34,35.66972,-121.1969,77,49.7,BR,M,0.830866035,1.107843137
HL0237,Hook and Line,Central California,20160418,MOR,ESTERO BAY,ENDEAVOR,8,3,14,35.73278,-121.3272,90,52.1,BR,M,0.784891831,0.594594595
HL0238,Hook and Line,Central California,20160418,MOR,ESTERO BAY,ENDEAVOR,8,5,34,35.70278,-121.2439,77,53.5,BR,M,0.894662473,1.00729927
HL0239,Hook and Line,Central California,20160418,MOR,ESTERO BAY,ENDEAVOR,8,5,34,35.70278,-121.2439,77,59.7,BR,M,0.897656901,1.780104712
HL0240,Hook and Line,Central California,20160418,MOR,ESTERO BAY,ENDEAVOR,8,5,34,35.70278,-121.2439,77,56.9,BR,M,0.906524763,1.167664671
HL0241,Hook and Line,Central California,20160418,MOR,ESTERO BAY,ENDEAVOR,8,5,34,35.66972,-121.1969,77,52.3,BR,M,1.006601158,1.451388889
HL0242,Hook and Line,Central California,20160418,MOR,ESTERO BAY,ENDEAVOR,8,5,34,35.70278,-121.2439,77,54.4,BR,M,0.900681626,1.006896552
HL0243,Hook and Line,Central California,20160418,MOR,ESTERO BAY,ENDEAVOR,8,5,34,35.70278,-121.2439,77,50.7,BR,M,0.897763581,1.213675214
HL0244,Hook and Line,Central California,20160418,MOR,ESTERO BAY,ENDEAVOR,8,5,34,35.70278,-121.2439,77,50.6,BR,M,0.879940488,1.403508772
HL0245,Hook and Line,Central California,20160418,MOR,ESTERO BAY,ENDEAVOR,8,5,34,35.70278,-121.2439,77,51.5,BR,M,0.834609193,1.026315789
HL0246,Hook and Line,Central California,20160418,MOR,ESTERO BAY,ENDEAVOR,8,5,34,35.70278,-121.2439,77,42.4,BR,M,0.90521454,1.173913043
HL0247,Hook and Line,Central California,20160418,MOR,ESTERO BAY,ENDEAVOR,8,5,34,35.70278,-121.2439,77,45,BR,M,0.823045267,0.8
HL0248,Hook and Line,Central California,20160418,MOR,ESTERO BAY,ENDEAVOR,8,5,34,35.70278,-121.2439,77,44.5,BR,M,0.839753237,1.297297297
HL0249,Hook and Line,Central California,20160418,MOR,ESTERO BAY,ENDEAVOR,8,5,34,35.66972,-121.1969,77,46.9,BR,M,0.814255607,0.904761905
HL0250,Hook and Line,Central California,20160418,MOR,ESTERO BAY,ENDEAVOR,8,5,34,35.70278,-121.2439,77,69.5,BR,F,0.956204138,1.031152648
HL0251,Hook and Line,Central California,20160418,MOR,ESTERO BAY,ENDEAVOR,8,5,34,35.70278,-121.2439,77,38.2,BR,M,3.677593916,1.434146341
HL0252,Hook and Line,Central California,20160418,MOR,ESTERO BAY,ENDEAVOR,8,5,34,35.70278,-121.2439,77,59.5,BL,F,0.930475997,1.663265306
HL0253,Hook and Line,Central California,20160418,MOR,ESTERO BAY,ENDEAVOR,8,5,34,35.66972,-121.1969,77,45.2,BL,F,0.790510341,1.219178082
HL0254,Hook and Line,Central California,20160418,MOR,ESTERO BAY,ENDEAVOR,8,4,12,35.6,-121.0856,70,50.1,BL,F,0.946310772,0.932773109
HL0255,Hook and Line,Central California,20160418,MOR,ESTERO BAY,ENDEAVOR,8,3,14,35.73278,-121.3272,90,53.6,BR,M,0.909146072,1.742857143
HL0256,Hook and Line,Central California,20160418,MOR,ESTERO BAY,ENDEAVOR,8,3,14,35.74472,-121.3128,90,54.9,BR,M,0.858166014,0.873239437
HL0257,Hook and Line,Central California,20160418,MOR,ESTERO BAY,ENDEAVOR,8,4,12,35.6,-121.0856,70,74.7,BL,F,1.079569753,1.591111111
HL0258,Hook and Line,Central California,20160418,MOR,ESTERO BAY,ENDEAVOR,8,3,14,35.73278,-121.3272,90,54,BR,M,0.806533557,1.251968504
HL0259,Hook and Line,Central California,20160418,MOR,ESTERO BAY,ENDEAVOR,8,3,14,35.74472,-121.3128,90,58,BR,M,0.763663947,0.959731544
HL0260,Hook and Line,Central California,20160418,MOR,ESTERO BAY,ENDEAVOR,8,2,9,35.59361,-121.1064,148,47.2,BR,M,0.874906879,1.336956522
HL0261,Hook and Line,Central California,20160418,MOR,ESTERO BAY,ENDEAVOR,8,2,9,35.61556,-121.1064,148,62.7,BR,M,0.998004466,1.227642276
HL0262,Hook and Line,Central California,20160418,MOR,ESTERO BAY,ENDEAVOR,8,1,12,35.62556,-121.0819,130,54.5,BR,M,0.852490562,1.079710145
HL0263,Hook and Line,Central California,20160418,MOR,ESTERO BAY,ENDEAVOR,8,2,9,35.61556,-121.1064,148,57.8,BR,M,0.916620891,1.389830508
HL0264,Hook and Line,Central California,20160418,MOR,ESTERO BAY,ENDEAVOR,8,2,9,35.59361,-121.1064,148,39,BR,M,0.876616261,1.076923077
HL0265,Hook and Line,Central California,20160418,MOR,ESTERO BAY,ENDEAVOR,8,3,14,35.73278,-121.3272,90,58.9,BR,M,0.802597798,0.884146341
HL0266,Hook and Line,Central California,20160418,MOR,ESTERO BAY,ENDEAVOR,8,4,12,35.60528,-121.0931,70,56.3,BR,M,0.913402971,1.429447853
HL0267,Hook and Line,Central California,20160418,MOR,ESTERO BAY,ENDEAVOR,8,1,12,35.64444,-121.0744,130,49.6,BR,M,0.983413615,1.125
HL0268,Hook and Line,Central California,20160418,MOR,ESTERO BAY,ENDEAVOR,8,3,14,35.74472,-121.3128,90,46.2,BR,M,0.872112527,1.151162791
HL0269,Hook and Line,Central California,20160419,MOR,Pt Buchon SMR,ENDEAVOR,9,4,15,35.25125,-120.9127,100,59.3,BR,F,0.911149248,1.605263158
HL0270,Hook and Line,Central California,20160419,MOR,Pt Buchon SMR,ENDEAVOR,9,4,15,35.25087,-120.91216,100,77.1,BR,F,1.152048568,1.378787879
HL0271,Hook and Line,Central California,20160419,MOR,Pt Buchon SMR,ENDEAVOR,9,7,21,35.24662,-120.90604,72,54,BL,F,1.003403953,1.113924051
HL0272,Hook and Line,Central California,20160419,MOR,Pt Buchon SMR,ENDEAVOR,9,7,21,35.24946,-120.91018,72,53.4,BR,M,0.912832364,1.726618705
HL0273,Hook and Line,Central California,20160419,MOR,Pt Buchon SMR,ENDEAVOR,9,1,8,35.2711,-120.91913,122,52.4,BR,M,0.966097458,0.978417266
HL0275,Hook and Line,Central California,20160419,MOR,Pt Buchon SMR,ENDEAVOR,9,4,15,35.25087,-120.91216,100,62.2,BR,M,1.047199405,1.869047619
HL0276,Hook and Line,Central California,20160419,MOR,Pt Buchon SMR,ENDEAVOR,9,5,15,35.25072,-120.91101,70,72.5,BR,F,0.768871212,0.802047782
HL0277,Hook and Line,Central California,20160419,MOR,Pt Buchon SMR,ENDEAVOR,9,6,7,35.24829,-120.90678,87,60,BL,M,1.083333333,1.358974359
HL0278,Hook and Line,Central California,20160419,MOR,Pt Buchon SMR,ENDEAVOR,9,5,15,35.24999,-120.90998,70,58,BR,M,0.95842388,1.160427807
HL0279,Hook and Line,Central California,20160419,MOR,Pt Buchon SMR,ENDEAVOR,9,2,7,35.26743,-120.91785,110,54,BR,M,1.009754611,1.301886792
HL0280,Hook and Line,Central California,20160419,MOR,Pt Buchon SMR,ENDEAVOR,9,5,15,35.25072,-120.91101,70,58.6,BR,M,0.974009568,1.68877551
HL0281,Hook and Line,Central California,20160419,MOR,Pt Buchon SMR,ENDEAVOR,9,5,15,35.24999,-120.90998,70,47.5,BR,M,0.895757399,1.114583333
HL0282,Hook and Line,Central California,20160419,MOR,Pt Buchon SMR,ENDEAVOR,9,6,7,35.24784,-120.90638,87,68,BL,F,0.976363729,1.123778502
HL0283,Hook and Line,Central California,20160419,MOR,Pt Buchon SMR,ENDEAVOR,9,9,12,35.31083,-120.95065,250,39,BL,M,0.724894216,1.720930233
HL0284,Hook and Line,Central California,20160419,MOR,Pt Buchon SMR,ENDEAVOR,9,19,24,35.32539,-120.91415,175,53.2,BL,F,0.916524734,1.028985507
HL0285,Hook and Line,Central California,20160419,MOR,Pt Buchon SMR,ENDEAVOR,9,19,24,35.32539,-120.91415,175,62.5,BR,F,0.83968,1.497560976
HL0286,Hook and Line,Central California,20160419,MOR,Pt Buchon SMR,ENDEAVOR,9,16,15,35.31625,-120.89877,110,56.5,BR,M,0.942548221,1.505882353
HL0287,Hook and Line,Central California,20160419,MOR,Pt Buchon SMR,ENDEAVOR,9,12,4,35.29156,-120.90804,115,63.5,BR,F,0.898269513,1.395652174
HL0288,Hook and Line,Central California,20160419,MOR,Pt Buchon SMR,ENDEAVOR,9,19,24,35.32539,-120.91415,175,66.4,BR,F,0.99058959,2.555172414
HL0289,Hook and Line,Central California,20160419,MOR,Pt Buchon SMR,ENDEAVOR,9,19,24,35.32539,-120.91415,175,59.6,BL,F,0.836054304,1.310734463
HL0290,Hook and Line,Central California,20160419,MOR,Pt Buchon SMR,ENDEAVOR,9,18,11,35.31907,-120.90573,130,63,BR,F,0.939823313,1.757446809
HL0291,Hook and Line,Central California,20160419,MOR,Pt Buchon SMR,ENDEAVOR,9,14,13,35.29115,-120.89803,60,92,BR,F,1.074884935,1.413381123
HL0292,Hook and Line,Central California,20160419,MOR,Pt Buchon SMR,ENDEAVOR,9,16,15,35.3179,-120.89014,110,55.8,BR,M,0.938177488,0.993865031
HL0293,Hook and Line,Central California,20160419,MOR,Pt Buchon SMR,ENDEAVOR,9,11,9,35.30061,-120.9258,185,50.5,BR,M,0.877413494,1.380530973
HL0294,Hook and Line,Central California,20160419,MOR,Pt Buchon SMR,ENDEAVOR,9,17,19,35.31845,-120.90139,129,38.1,BR,M,0.831731031,1.47826087
HL0295,Hook and Line,Central California,20160419,MOR,Pt Buchon SMR,ENDEAVOR,9,11,9,35.30055,-120.92585,185,40.6,BL,M,0.79195001,0.962264151
HL0296,Hook and Line,Central California,20160419,MOR,Pt Buchon SMR,ENDEAVOR,9,18,11,35.31795,-120.90449,130,36.4,BL,M,0.850118967,1.829268293
HL0297,Hook and Line,Central California,20160419,MOR,Pt Buchon SMR,ENDEAVOR,9,14,13,35.29115,-120.89803,60,56.6,BR,M,0.932046138,1.639053254
HL0298,Hook and Line,Central California,20160419,MOR,Pt Buchon SMR,ENDEAVOR,9,10,10,35.31232,-120.94663,238,65.4,BR,F,0.790058098,1.2760181
HL0299,Hook and Line,Central California,20160419,MOR,Pt Buchon SMR,ENDEAVOR,9,16,15,35.31625,-120.89877,110,46.5,BR,M,0.934908256,1.946808511
HL0300,Hook and Line,Central California,20160419,MOR,Pt Buchon SMR,ENDEAVOR,9,22,8,35.32531,-120.91431,180,66.1,BR,F,0.716747137,1.111111111
HL0301,Hook and Line,Central California,20160419,MOR,Pt Buchon SMR,ENDEAVOR,9,13,11,35.29049,-120.90247,86,50,BR,M,1.04,1.376923077
HL0302,Hook and Line,Central California,20160419,MOR,Pt Buchon SMR,ENDEAVOR,9,17,19,35.31853,-120.89877,129,46.7,BR,M,1.050589694,1.897196262
HL0303,Hook and Line,Central California,20160418,MOR,ESTERO BAY,ENDEAVOR,8,9,9,35.69139,-121.2111,193,55.5,BR,F,0.848182002,1.04137931
HL0304,Hook and Line,Central California,20160418,MOR,ESTERO BAY,ENDEAVOR,8,10,12,35.67361,-121.2886,180,55.2,BR,M,0.95721312,1.98136646
HL0305,Hook and Line,Central California,20160418,MOR,ESTERO BAY,ENDEAVOR,8,6,13,35.6125,-121.3628,200,68,BR,F,0.874592917,0.963636364
HL0306,Hook and Line,Central California,20160418,MOR,ESTERO BAY,ENDEAVOR,8,13,9,35.54083,-121.1164,260,67.4,BR,F,0.960213131,1.275510204
HL0307,Hook and Line,Central California,20160418,MOR,ESTERO BAY,ENDEAVOR,8,8,9,35.68,-121.1983,193,56.2,BL,F,0.867584479,1.051948052
HL0308,Hook and Line,Central California,20160418,MOR,ESTERO BAY,ENDEAVOR,8,12,15,35.56583,-121.1903,150,46.1,BR,M,0.888007178,1.068965517
HL0309,Hook and Line,Central California,20160418,MOR,ESTERO BAY,ENDEAVOR,8,9,9,35.67306,-121.1744,193,50.1,BL,F,0.827027902,0.980769231
HL0310,Hook and Line,Central California,20160418,MOR,ESTERO BAY,ENDEAVOR,8,9,9,35.69139,-121.2111,193,43.2,BR,M,0.942675786,1.236842105
HL0311,Hook and Line,Central California,20160418,MOR,ESTERO BAY,ENDEAVOR,8,11,14,35.50972,-121.2419,165,50.6,BR,F,0.879940488,1.043859649
HL0312,Hook and Line,Central California,20160418,MOR,ESTERO BAY,ENDEAVOR,8,10,12,35.64472,-121.2342,180,49.1,BR,M,0.988419683,1.008547009
HL0313,Hook and Line,Central California,20160418,MOR,ESTERO BAY,ENDEAVOR,8,9,9,35.67306,-121.1744,193,41.1,BR,M,0.792204352,1.018181818
HL0314,Hook and Line,Central California,20160418,MOR,ESTERO BAY,ENDEAVOR,8,11,14,35.5075,-121.2033,165,38.6,BL,M,0.834601812,1.458333333
HL0315,Hook and Line,Central California,20160418,MOR,ESTERO BAY,ENDEAVOR,8,10,12,35.67361,-121.2886,180,43,BR,M,0.855270605,1.764705882
HL0316,Hook and Line,Central California,20160418,MOR,ESTERO BAY,ENDEAVOR,8,8,9,35.67222,-121.1467,193,54.1,BR,M,0.928379494,1.210884354
HL0317,Hook and Line,Central California,20160418,MOR,ESTERO BAY,ENDEAVOR,8,6,13,35.62778,-121.345,200,62.2,BR,M,0.934999469,1.022222222
HL0318,Hook and Line,Central California,20160418,MOR,ESTERO BAY,ENDEAVOR,8,6,13,35.6125,-121.3628,200,63.6,BR,M,0.890151925,1.183406114
HL0319,Hook and Line,Central California,20160319,EME,North Farallon Island SMR,TIGERFISH,9,6,34,37.81344,-123.19684,219,50.5,BR,M,0.846354609,0
HL0320,Hook and Line,Central California,20160319,EME,North Farallon Island SMR,TIGERFISH,9,2,20,38.00763,-122.9278,112,60.2,BR,M,0.893809852,0
HL0321,Hook and Line,Central California,20160319,EME,North Farallon Island SMR,TIGERFISH,9,6,34,37.81344,-123.19684,219,63.4,BR,M,0.690629133,0
HL0322,Hook and Line,Central California,20160319,EME,North Farallon Island SMR,TIGERFISH,9,6,34,37.81344,-123.19684,219,79.3,BR,F,0.966557013,0
HL0323,Hook and Line,Central California,20160319,EME,North Farallon Island SMR,TIGERFISH,9,2,20,38.00763,-122.9278,112,76.8,BR,F,0.894069672,0
HL0324,Hook and Line,Central California,20160319,EME,North Farallon Island SMR,TIGERFISH,9,3,10,38.00763,-122.9278,112,48.4,BR,M,0.846710895,0
